Onset,Offset
231.617,231.736
231.77,231.88
231.908,232.028
232.045,232.287
232.318,232.389
232.465,232.507
232.708,232.773
232.83,232.913
232.974,233.089
233.127,233.202
233.269,233.348
233.419,233.504
233.556,233.635
233.692,233.77
246.848,246.902
246.959,247.026
247.083,247.148
247.209,247.286
247.354,247.429
247.506,247.574
247.641,247.71
247.772,247.847
247.911,247.986
248.046,248.123
248.187,248.334
248.347,248.428
248.489,248.553
248.619,248.686
248.752,248.809
248.874,248.934
248.999,249.061
249.123,249.181
249.256,249.318
249.383,249.442
249.512,249.577
249.642,249.706
249.77,249.84
249.91,249.98
250.042,250.113
250.181,250.289
250.336,250.403
250.458,250.528
250.593,250.65
250.716,250.786
250.857,250.915
250.98,251.051
251.131,251.191
251.253,251.325
251.396,251.454
251.523,251.588
251.662,251.716
251.783,251.854
251.922,251.981
252.045,252.117
252.183,252.242
252.309,252.38
252.45,252.51
252.577,252.633
252.697,252.761
252.828,252.889
252.957,253.02
253.088,253.151
253.218,253.281
253.348,253.41
253.477,253.531
253.616,253.676
253.741,253.802
253.871,253.937
254.009,254.103
254.148,254.244
254.296,254.37
254.436,254.502
254.566,254.627
254.694,254.761
254.825,254.889
254.956,255.019
255.085,255.149
255.213,255.278
255.344,255.419
255.474,255.549
255.618,255.717
255.747,255.807
255.878,255.945
256.009,256.07
256.14,256.248
256.273,256.394
256.434,256.641
256.705,256.774
256.835,256.912
256.976,257.044
257.106,257.176
257.237,257.304
257.365,257.439
257.508,257.593
257.633,257.707
257.762,257.834
257.894,257.968
258.029,258.101
258.163,258.229
258.297,258.359
258.427,258.508
258.556,258.646
258.709,258.803
258.857,258.928
259.003,259.079
259.146,259.21
259.278,259.35
259.415,259.486
259.553,259.615
259.684,259.749
259.817,259.884
259.95,260.013
260.082,260.156
260.217,260.294
260.348,260.43
260.478,260.563
260.615,260.695
260.75,260.856
260.897,260.991
261.027,261.116
261.157,261.263
261.289,261.383
261.423,261.49
261.554,261.627
261.684,261.747
261.814,261.875
261.949,262.014
262.096,262.173
262.219,262.336
262.382,262.459
262.53,262.594
262.663,262.726
262.797,262.856
262.926,262.987
263.06,263.122
263.191,263.251
263.322,263.384
263.457,263.516
263.584,263.65
263.735,263.803
263.863,263.925
263.993,264.067
264.107,264.206
264.244,264.369
264.373,264.379
264.41,264.488
264.555,264.641
264.711,264.826
264.863,264.927
264.993,265.058
265.126,265.191
265.256,265.341
265.385,265.455
265.531,265.613
265.665,265.731
265.794,265.865
265.925,266.012
266.063,266.138
266.194,266.264
266.331,266.412
266.463,266.536
266.601,266.696
266.755,266.829
266.887,266.953
267.022,267.085
267.154,267.229
267.288,267.513
267.525,267.66
267.736,267.807
267.877,267.944
268.019,268.09
268.164,268.24
268.303,268.383
268.454,268.523
268.596,268.663
268.748,268.818
268.888,268.956
269.031,269.09
269.157,269.214
269.285,269.345
269.416,269.475
269.549,269.608
269.681,269.74
269.812,269.87
269.942,270.001
270.073,270.131
270.206,270.263
270.351,270.409
270.479,270.538
270.609,270.672
270.742,270.809
270.875,270.941
271.012,271.07
271.142,271.205
271.275,271.337
271.404,271.473
271.54,271.611
271.674,271.742
271.811,271.871
271.955,272.014
272.085,272.145
272.217,272.276
272.348,272.412
272.483,272.549
272.617,272.684
272.752,272.821
272.886,272.949
273.023,273.085
273.157,273.218
273.292,273.367
273.441,273.507
273.567,273.632
273.697,273.76
273.83,273.893
273.968,274.028
274.099,274.163
274.231,274.294
274.361,274.436
274.497,274.565
274.639,274.702
275.061,275.094
275.157,275.234
275.276,275.361
275.427,275.504
275.573,275.636
275.709,275.765
275.838,275.894
275.967,276.03
276.105,276.166
276.238,276.301
276.379,276.452
276.456,276.482
276.532,276.609
276.679,276.793
276.838,276.9
276.974,277.047
277.114,277.188
277.257,277.311
277.381,277.443
277.511,277.572
277.644,277.703
277.778,277.837
277.91,277.972
278.045,278.105
278.188,278.248
278.319,278.377
278.454,278.513
278.588,278.65
278.726,278.79
278.866,278.929
280.223,280.289
280.347,280.42
280.479,280.561
283.733,283.798
283.85,283.917
283.979,284.055
295.531,295.59
295.643,295.7
295.749,295.815
295.88,295.936
298.587,298.641
298.69,298.749
298.807,298.892
298.925,298.994
299.052,299.123
299.181,299.273
299.307,299.394
299.44,299.51
299.566,299.637
299.689,299.815
299.826,299.916
299.955,300.048
300.102,300.193
300.245,300.316
300.372,300.431
300.49,300.553
300.612,300.674
300.736,300.799
300.864,300.924
300.989,301.051
301.112,301.177
301.24,301.309
301.37,301.439
301.507,301.573
301.636,301.7
301.763,301.829
301.898,301.969
302.028,302.123
302.182,302.254
302.313,302.387
302.451,302.512
302.574,302.644
302.702,302.767
302.83,302.889
302.954,303.015
303.08,303.154
303.209,303.282
303.337,303.405
303.476,303.548
303.602,303.669
303.731,303.795
303.857,303.914
303.983,304.041
304.112,304.175
304.245,304.307
304.375,304.455
304.517,304.596
304.661,304.737
304.8,304.881
304.933,305.022
305.092,305.164
305.223,305.289
305.351,305.415
305.477,305.539
305.603,305.668
305.732,305.797
305.861,305.932
305.994,306.06
306.124,306.215
306.262,306.348
306.404,306.486
306.558,306.635
306.696,306.774
306.829,306.893
306.956,307.023
307.088,307.153
307.219,307.293
307.352,307.426
307.482,307.563
307.632,307.692
307.753,307.818
307.876,307.953
308.001,308.067
308.129,308.202
308.257,308.33
308.386,308.445
308.516,308.573
308.641,308.7
308.778,308.842
308.909,308.968
309.033,309.097
309.161,309.229
309.292,309.353
309.422,309.481
309.55,309.604
309.676,309.738
309.8,309.872
309.939,310.008
310.069,310.14
310.197,310.265
310.328,310.397
310.458,310.521
310.583,310.652
310.716,310.783
310.86,310.933
310.991,311.064
311.12,311.192
311.248,311.311
311.377,311.439
311.51,311.57
311.638,311.706
311.773,311.851
311.906,311.983
312.041,312.123
312.171,312.26
312.302,312.396
312.438,312.523
312.568,312.663
312.702,312.836
312.85,312.971
312.984,313.1
313.116,313.231
313.247,313.347
313.378,313.489
313.513,313.619
313.647,313.76
313.78,313.872
313.913,314.018
314.047,314.145
314.182,314.279
314.314,314.415
314.462,314.58
314.593,314.698
314.73,314.831
314.863,314.953
314.998,315.095
315.137,315.203
315.277,315.343
315.421,315.49
315.557,315.619
315.692,315.756
316.036,316.079
316.114,316.185
316.253,316.307
316.782,316.822
316.924,316.983
317.057,317.122
317.722,317.786
327.05,327.108
363.405,363.463
363.508,363.568
363.621,363.697
363.742,363.821
363.869,363.956
363.993,364.066
364.115,364.205
364.233,364.283
364.343,364.401
364.462,364.519
364.581,364.634
364.698,364.75
364.81,364.87
364.931,364.991
365.052,365.106
365.17,365.228
365.289,365.35
365.419,365.487
365.544,365.61
365.679,365.759
365.817,365.868
365.924,365.984
366.044,366.106
366.168,366.231
366.292,366.345
366.408,366.471
366.532,366.588
366.661,366.731
366.789,366.841
366.906,366.974
367.035,367.095
367.16,367.227
367.292,367.347
367.414,367.48
367.544,367.606
367.669,367.735
367.794,367.865
367.934,368.002
368.059,368.122
368.174,368.24
368.299,368.363
368.422,368.49
368.547,368.61
368.668,368.726
368.791,368.847
368.912,368.969
369.038,369.095
369.161,369.228
369.287,369.357
369.415,369.495
369.561,369.636
369.696,369.765
369.825,369.895
369.954,370.015
370.077,370.139
370.203,370.266
370.326,370.397
370.45,370.524
370.576,370.63
370.698,370.754
370.819,370.876
370.952,371.012
371.075,371.133
371.2,371.26
371.328,371.389
371.459,371.523
371.586,371.684
371.73,371.801
371.865,371.929
371.993,372.05
372.118,372.181
372.247,372.311
372.39,372.447
372.508,372.565
372.63,372.691
372.755,372.817
372.884,372.944
373.011,373.069
373.137,373.196
373.262,373.324
373.395,373.457
373.519,373.608
373.664,373.752
373.822,373.881
373.94,374.001
374.065,374.132
374.192,374.256
374.317,374.39
374.442,374.514
374.569,374.638
374.697,374.757
374.823,374.884
374.948,375.011
375.078,375.138
375.208,375.266
375.343,375.405
375.474,375.529
375.598,375.659
375.726,375.783
375.854,375.916
375.982,376.054
376.113,376.185
376.25,376.334
376.399,376.466
376.529,376.594
376.662,376.728
376.802,376.866
376.928,376.991
377.054,377.124
377.182,377.243
377.311,377.371
377.435,377.495
377.564,377.632
377.695,377.752
377.825,377.885
377.951,378.021
378.08,378.138
378.211,378.273
378.347,378.412
378.482,378.544
378.611,378.676
378.739,378.804
378.871,378.937
379.008,379.074
379.144,379.209
379.278,379.368
379.417,379.492
379.561,379.632
379.703,379.779
379.85,379.925
379.999,380.075
380.137,380.207
380.273,380.332
380.405,380.464
380.539,380.594
381.446,381.514
381.581,381.642
381.708,381.77
381.839,381.9
381.974,382.027
382.209,382.255
382.456,382.495
382.55,382.642
382.952,383.707
389.138,389.198
389.25,389.314
389.37,389.44
393.909,393.961
394.012,394.08
394.131,394.192
394.249,394.314
394.383,394.445
394.508,394.572
394.633,394.698
394.762,394.829
394.889,394.955
395.016,395.082
395.143,395.208
395.269,395.334
395.396,395.46
395.522,395.586
395.647,395.711
395.776,395.835
395.908,395.97
396.032,396.096
396.159,396.222
396.285,396.347
396.41,396.475
396.539,396.6
396.664,396.727
396.794,396.855
396.922,396.984
397.05,397.111
397.184,397.245
397.252,397.266
397.309,397.395
397.456,397.53
397.588,397.651
397.709,397.774
397.835,397.903
397.963,398.031
398.087,398.156
398.216,398.28
398.34,398.401
398.465,398.529
398.597,398.66
398.726,398.8
398.865,398.94
399.002,399.062
399.13,399.196
399.259,399.331
399.398,399.474
399.536,399.636
399.689,399.754
399.805,399.866
399.928,399.997
400.054,400.122
400.184,400.246
400.311,400.372
400.436,400.5
400.562,400.628
400.699,400.76
400.823,400.884
400.948,401.01
401.074,401.137
401.205,401.267
401.335,401.395
401.463,401.524
401.589,401.651
401.72,401.78
401.848,401.907
401.975,402.036
402.106,402.168
402.236,402.298
402.365,402.423
402.492,402.554
402.633,402.697
402.761,402.824
402.889,402.949
403.016,403.072
403.142,403.202
403.273,403.331
403.403,403.456
403.53,403.589
403.658,403.716
403.788,403.847
403.915,403.979
404.047,404.109
404.177,404.239
404.309,404.372
404.447,404.514
404.579,404.642
404.709,404.77
404.838,404.898
404.969,405.03
405.104,405.159
405.231,405.293
405.364,405.428
405.5,405.563
405.629,405.698
405.761,405.828
405.896,405.96
406.034,406.09
406.297,406.36
461.879,461.934
461.986,462.045
462.103,462.188
466.095,466.153
466.214,466.268
466.503,466.56
466.632,466.694
466.754,466.828
466.876,466.952
467.002,467.074
467.132,467.196
467.254,467.321
467.381,467.445
467.502,467.569
467.633,467.697
467.754,467.823
467.882,467.95
468.01,468.079
468.142,468.207
468.265,468.328
468.386,468.45
468.511,468.587
468.646,468.717
468.78,468.856
468.919,468.993
469.06,469.127
469.186,469.251
469.306,469.385
469.436,469.509
469.569,469.628
469.694,469.756
469.809,469.871
469.931,469.988
470.05,470.105
470.169,470.225
470.288,470.349
470.412,470.47
470.533,470.626
470.669,470.754
470.815,470.874
470.925,470.995
471.045,471.106
471.167,471.225
471.297,471.356
471.414,471.476
471.532,471.594
471.651,471.713
471.775,471.837
471.895,471.955
472.019,472.076
472.142,472.202
472.269,472.327
472.401,472.47
472.531,472.605
472.661,472.751
472.807,472.886
472.938,472.999
473.057,473.121
473.182,473.248
473.31,473.376
473.433,473.495
473.553,473.61
473.674,473.733
473.811,473.866
473.928,473.984
474.053,474.108
474.176,474.231
474.297,474.357
474.423,474.487
474.553,474.623
474.687,474.751
474.816,474.887
474.953,475.038
475.102,475.192
475.263,475.311
475.365,475.424
475.476,475.542
475.603,475.666
475.726,475.787
475.848,475.909
475.974,476.036
476.101,476.159
476.223,476.282
476.348,476.407
476.474,476.529
476.609,476.671
476.737,476.794
476.861,476.918
476.988,477.047
477.115,477.172
477.24,477.32
477.374,477.443
477.509,477.583
477.656,477.737
477.795,477.857
477.927,477.993
478.053,478.119
478.174,478.243
478.299,478.371
478.432,478.493
478.556,478.616
478.684,478.744
478.814,478.877
478.947,479.006
479.074,479.135
479.203,479.266
479.338,479.406
479.486,479.556
479.623,479.703
479.765,479.852
479.921,480.004
480.063,480.121
480.185,480.244
480.314,480.377
480.442,480.507
480.574,480.637
480.702,480.763
480.832,480.896
480.962,481.019
481.087,481.148
481.216,481.279
481.35,481.415
481.481,481.541
481.63,481.688
481.753,481.819
481.878,481.937
482.011,482.065
514.705,514.759
514.813,514.874
514.93,515.008
516.679,516.733
516.79,516.844
516.901,516.966
517.024,517.101
517.147,517.223
517.284,517.372
517.435,517.484
517.538,517.588
517.646,517.709
517.761,517.819
517.879,517.937
517.997,518.057
518.12,518.173
518.235,518.298
518.354,518.422
518.478,518.54
518.61,518.666
518.726,518.788
518.844,518.912
518.97,519.028
519.094,519.154
519.221,519.279
519.339,519.428
519.489,519.565
519.634,519.698
519.754,519.819
519.875,519.941
520.002,520.063
520.122,520.187
520.252,520.325
520.39,520.458
520.526,520.612
520.665,520.757
520.801,520.885
520.958,521.031
521.092,521.152
521.217,521.279
521.345,521.409
521.474,521.563
521.625,521.709
521.767,521.817
521.874,521.941
521.996,522.062
522.125,522.186
522.248,522.307
522.367,522.429
522.49,522.559
522.633,522.693
522.758,522.816
522.878,522.94
523.004,523.068
523.132,523.193
523.258,523.326
523.386,523.446
523.512,523.595
523.654,523.733
523.804,523.865
523.923,523.983
524.044,524.107
524.174,524.238
524.295,524.361
524.429,524.493
524.551,524.618
524.686,524.741
524.804,524.872
524.944,525.001
525.071,525.135
525.217,525.278
525.341,525.409
525.478,525.535
525.603,525.674
525.744,525.802
525.87,525.938
526.008,526.067
526.135,526.201
526.272,526.33
526.394,526.464
526.533,526.588
526.659,526.726
526.797,526.848
526.935,526.989
527.057,527.115
527.183,527.244
527.314,527.374
527.445,527.505
527.575,527.632
527.704,527.755
527.833,527.875
528.213,528.266
528.336,528.398
528.47,528.533
528.6,528.669
528.734,528.811
528.876,528.95
529.025,529.098
529.164,529.22
529.285,529.35
529.42,529.488
529.552,529.619
529.679,529.742
529.821,529.886
529.955,530.012
530.085,530.137
530.207,530.27
530.341,530.399
530.47,530.532
530.6,530.676
530.738,530.806
530.875,530.957
531.025,531.11
531.173,531.248
531.32,531.389
531.452,531.515
531.58,531.645
531.711,531.778
531.843,531.91
531.974,532.041
532.105,532.166
532.239,532.294
532.37,532.432
533.481,533.538
533.612,533.679
533.745,533.805
563.574,563.594
563.626,563.669
563.737,563.798
563.856,563.92
564.003,564.073
564.135,564.205
564.261,564.326
564.389,564.462
564.524,564.605
564.668,564.739
564.798,564.861
564.916,564.979
565.038,565.099
565.159,565.215
565.276,565.342
565.401,565.465
565.522,565.589
565.648,565.72
565.779,565.849
565.911,565.973
566.041,566.119
566.184,566.27
566.323,566.381
566.425,566.488
566.54,566.603
566.665,566.721
566.782,566.846
566.911,566.971
567.036,567.103
567.176,567.245
567.306,567.368
567.432,567.495
567.556,567.627
567.684,567.748
567.811,567.877
567.933,567.998
568.061,568.131
568.192,568.262
568.326,568.391
568.456,568.518
568.595,568.663
568.678,568.695
568.727,568.815
568.879,568.953
569.014,569.074
569.134,569.197
569.252,569.321
569.388,569.449
569.508,569.577
569.645,569.706
569.764,569.837
569.904,569.964
570.028,570.097
570.176,570.237
570.299,570.366
570.436,570.493
570.561,570.629
570.702,570.76
570.825,570.899
570.968,571.024
571.091,571.16
571.231,571.289
571.355,571.43
571.495,571.561
571.621,571.692
571.759,571.83
571.897,571.965
572.027,572.099
572.161,572.22
572.285,572.344
572.411,572.475
572.543,572.606
572.675,572.736
572.802,572.865
572.935,572.992
573.062,573.122
573.189,573.254
573.328,573.394
573.463,573.53
573.594,573.677
573.744,573.808
573.871,573.928
573.989,574.049
574.116,574.177
574.243,574.306
574.373,574.436
574.502,574.569
574.638,574.706
574.768,574.845
574.897,574.963
575.024,575.085
575.151,575.212
575.28,575.336
575.406,575.465
575.536,575.593
575.661,575.716
575.789,575.848
576.055,576.101
576.184,576.231
576.304,576.36
576.447,576.509
577.261,577.355
577.945,578.002
578.076,578.142
578.201,578.264
578.326,578.388
578.454,578.544
578.601,578.678
578.734,578.811
578.88,578.948
579.017,579.082
579.159,579.226
580.773,580.803
580.807,580.817
580.864,580.974
585.836,586.071
586.249,586.31
586.358,586.416
586.474,586.54
586.626,586.682
586.756,586.814
586.875,586.947
587.011,587.08
587.15,587.219
587.283,587.358
587.42,587.497
587.565,587.635
587.705,587.773
587.84,587.909
587.982,588.042
588.11,588.179
588.252,588.309
588.375,588.445
588.52,588.59
588.649,588.717
588.78,588.844
588.909,588.971
589.035,589.104
589.169,589.232
589.297,589.362
589.429,589.497
589.561,589.632
589.696,589.774
589.846,589.916
589.984,590.069
590.123,590.207
590.273,590.352
590.428,590.467
590.543,590.592
590.657,590.717
590.781,590.842
590.905,590.965
591.03,591.092
591.15,591.217
591.277,591.346
591.415,591.48
591.543,591.605
591.668,591.731
591.796,591.867
591.925,591.984
592.054,592.117
592.187,592.247
592.316,592.383
592.533,592.594
592.915,592.997
593.024,593.272
593.35,593.995
594.057,594.101
594.178,594.233
594.294,594.359
594.429,594.492
594.554,594.633
594.701,594.772
594.834,594.9
594.967,595.039
595.104,595.172
595.238,595.307
595.384,595.456
595.517,595.578
595.643,595.713
595.783,595.85
595.916,595.982
596.05,596.117
596.184,596.253
596.324,596.568
596.606,596.673
596.751,596.814
596.88,596.957
597.027,597.092
597.151,597.229
597.3,597.368
597.426,597.499
597.565,597.627
597.692,597.759
597.819,597.888
597.948,598.016
598.096,598.161
598.229,598.287
598.365,598.425
598.496,598.555
598.628,598.691
598.762,598.82
598.821,599.037
599.066,599.145
599.204,599.273
599.335,599.402
599.48,599.539
599.601,599.657
599.721,599.784
599.855,599.917
599.983,600.046
600.113,600.176
600.248,600.301
748.633,748.686
748.745,748.802
748.859,748.925
748.986,749.054
749.115,749.188
749.25,749.332
749.391,749.44
749.498,749.557
749.616,749.667
749.729,749.778
749.844,749.895
749.959,750.015
750.082,750.134
750.197,750.25
750.316,750.369
750.446,750.5
750.566,750.613
750.68,750.739
750.804,750.861
750.927,750.982
751.047,751.108
751.172,751.23
751.296,751.369
751.437,751.506
751.567,751.625
751.688,751.744
751.806,751.858
751.922,751.976
752.038,752.094
752.156,752.212
752.279,752.329
752.396,752.449
752.519,752.572
752.639,752.695
752.763,752.823
752.899,752.955
753.019,753.072
753.141,753.193
753.267,753.323
753.393,753.443
753.512,753.597
753.646,753.722
753.775,753.846
753.909,753.965
754.041,754.096
754.162,754.213
754.291,754.348
754.415,754.467
754.538,754.587
754.657,754.709
754.779,754.835
754.908,754.96
755.031,755.082
755.165,755.22
755.286,755.35
755.418,755.478
755.549,755.621
755.686,755.737
755.825,755.893
755.957,756.029
756.092,756.164
756.229,756.28
756.346,756.407
756.479,756.541
756.611,756.669
756.739,756.797
756.864,756.924
833.32,833.36
833.45,833.507
833.573,833.629
833.982,833.994
834.465,834.476
834.539,834.598
834.661,834.743
834.796,834.873
834.945,834.988
835.045,835.093
835.155,835.211
835.273,835.324
835.388,835.436
835.504,835.559
835.628,835.678
835.743,835.802
835.868,835.921
835.999,836.052
836.118,836.167
836.234,836.292
836.365,836.414
836.49,836.547
836.968,837.029
837.098,837.165
837.235,837.304
837.393,837.445
837.518,837.55
837.668,837.806
838.028,838.057
