Onset,Offset
208.97,209.037
209.115,209.204
209.274,209.329
209.388,209.449
209.519,209.582
209.66,209.756
209.83,209.891
209.958,210.015
210.088,210.175
210.254,210.325
210.329,210.341
210.385,210.475
210.546,210.601
210.665,210.74
210.791,210.863
210.93,211.011
211.083,211.136
211.211,211.285
211.368,211.462
211.534,211.59
211.65,211.736
211.818,211.893
211.954,212.034
212.104,212.184
212.251,212.333
212.399,212.478
212.545,212.646
212.702,212.784
212.84,212.903
212.964,213.034
213.096,213.174
213.237,213.32
213.381,213.447
213.508,213.58
213.64,213.719
213.784,213.865
213.936,214.025
214.093,214.162
214.219,214.299
214.364,214.434
214.491,214.574
214.648,214.707
214.777,214.849
214.92,214.99
215.053,215.122
215.193,215.274
215.341,215.424
215.483,215.552
215.613,215.696
215.759,215.824
215.87,215.953
216.015,216.07
216.13,216.198
216.248,216.321
216.377,216.449
216.51,216.58
216.636,216.709
216.767,216.839
216.904,216.969
217.019,217.091
217.144,217.214
217.28,217.353
217.412,217.476
217.531,217.6
217.661,217.726
217.792,217.854
217.909,217.973
218.035,218.103
218.173,218.239
218.289,218.356
218.418,218.485
218.547,218.611
218.67,218.746
218.814,218.879
218.939,219.02
219.081,219.152
219.214,219.289
219.339,219.398
219.606,219.667
219.722,219.787
219.854,219.914
219.972,220.053
220.123,220.179
220.242,220.307
220.363,220.423
220.498,220.562
220.621,220.686
220.751,220.814
220.874,220.941
221.0,221.093
221.126,221.204
221.256,221.339
221.407,221.476
221.536,221.623
221.693,221.773
221.839,221.898
221.958,222.019
222.083,222.142
222.204,222.289
222.334,222.432
222.474,222.57
222.615,222.714
222.765,222.85
222.913,222.978
223.043,223.161
223.202,223.291
223.355,223.442
223.503,223.568
223.624,223.705
223.751,223.826
223.869,223.951
224.002,224.087
224.141,224.217
224.269,224.341
224.389,224.456
224.509,224.583
224.647,224.726
224.781,224.861
224.922,224.988
225.047,225.118
225.176,225.252
225.309,225.38
225.442,225.506
225.697,225.742
225.81,225.869
225.933,225.989
226.05,226.12
226.187,226.279
226.305,226.385
226.453,226.516
226.573,226.642
226.703,226.764
226.826,226.888
226.948,227.015
227.078,227.149
227.209,227.284
227.349,227.414
227.477,227.549
227.617,227.69
227.758,227.827
227.892,227.955
228.014,228.085
228.143,228.211
228.284,228.353
228.41,228.488
228.546,228.611
228.678,228.734
228.953,228.986
229.04,229.114
229.177,229.233
229.304,229.364
229.434,229.498
229.559,229.63
229.679,229.748
229.812,229.873
229.931,230.003
230.074,230.138
230.201,230.271
230.321,230.399
230.451,230.527
230.606,230.67
230.735,230.814
230.879,230.953
231.026,231.093
231.141,231.208
231.273,231.33
231.392,231.464
231.533,231.601
231.674,231.767
231.845,231.914
231.991,232.04
232.105,232.155
232.224,232.284
232.35,232.425
232.493,232.558
232.617,232.69
232.751,232.815
232.875,232.938
233.0,233.067
233.128,233.195
233.253,233.349
233.374,233.464
233.52,233.598
233.661,233.719
233.779,233.832
234.416,234.47
234.535,234.584
234.649,234.71
234.775,234.853
234.918,234.996
235.06,235.137
235.199,235.261
235.326,235.383
235.446,235.502
235.567,235.661
235.707,235.788
235.865,235.942
236.002,236.065
236.122,236.192
236.257,236.33
236.398,236.481
236.488,236.513
236.564,236.665
236.736,236.835
236.851,236.933
236.978,237.056
237.114,237.199
237.248,237.312
237.379,237.464
237.525,237.621
237.672,237.746
237.812,237.866
237.93,238.043
238.062,238.138
238.204,238.284
238.353,238.423
238.49,238.561
238.628,238.659
238.878,238.945
239.011,239.066
239.13,239.211
239.279,239.329
239.392,239.47
239.536,239.596
239.661,239.745
239.811,239.881
239.951,240.028
240.093,240.163
240.235,240.315
240.377,240.448
240.518,240.574
240.642,240.709
240.784,240.879
240.945,241.01
241.073,241.148
241.209,241.279
241.348,241.41
241.423,241.434
241.482,241.57
241.644,241.71
241.778,241.843
241.919,241.954
242.033,242.128
242.198,242.256
242.314,242.391
242.449,242.52
242.587,242.642
242.707,242.78
242.845,242.926
243.0,243.06
243.118,243.21
243.254,243.322
243.359,243.429
243.491,243.563
243.625,243.703
243.763,243.833
243.891,243.964
244.027,244.114
244.119,244.125
244.184,244.274
244.364,244.393
244.465,244.53
244.693,244.741
244.767,244.789
244.85,244.938
244.998,245.068
245.131,245.191
245.254,245.318
245.381,245.454
245.514,245.585
245.649,245.715
245.776,245.846
245.921,245.987
246.048,246.117
246.186,246.258
246.326,246.407
246.475,246.56
246.625,246.677
246.741,246.805
246.868,246.942
247.008,247.074
247.134,247.22
247.276,247.401
247.441,247.527
247.565,247.63
247.689,247.775
247.822,247.891
247.946,248.068
248.078,248.158
248.218,248.3
248.356,248.427
248.484,248.564
248.618,248.691
248.758,248.811
248.878,248.954
249.002,249.065
249.123,249.185
249.246,249.316
249.38,249.435
249.497,249.553
249.618,249.684
249.743,249.816
249.878,249.945
250.012,250.068
250.544,250.59
250.653,250.71
250.772,250.832
250.904,250.984
251.048,251.121
251.185,251.252
251.314,251.373
251.434,251.506
251.572,251.644
251.701,251.782
251.836,251.906
251.968,252.058
252.104,252.19
252.254,252.322
252.379,252.438
252.497,252.57
252.636,252.711
252.751,252.823
252.882,252.95
253.014,253.075
253.136,253.207
253.262,253.33
253.391,253.453
253.514,253.577
253.646,253.715
253.777,253.834
253.896,253.96
254.021,254.092
254.165,254.229
254.288,254.363
254.418,254.488
254.549,254.617
254.68,254.752
254.81,254.884
254.936,255.024
255.066,255.138
255.204,255.273
255.331,255.394
255.456,255.522
255.59,255.659
255.723,255.786
329.551,329.598
329.654,329.708
329.778,329.831
329.895,329.939
330.003,330.052
332.961,333.003
333.064,333.112
333.173,333.22
333.283,333.341
339.565,339.609
339.67,339.713
339.773,339.834
356.728,356.754
356.871,356.921
356.99,357.026
357.08,357.143
365.904,365.949
366.011,366.051
366.113,366.167
366.243,366.298
366.361,366.425
368.998,369.042
369.103,369.153
369.218,369.27
374.316,374.35
374.414,374.462
374.563,374.581
402.532,402.571
402.659,402.696
402.944,402.98
403.047,403.105
429.056,429.1
429.166,429.207
429.278,429.327
454.323,454.363
454.427,454.48
454.54,454.597
456.351,456.397
456.465,456.503
456.568,456.616
456.689,456.738
456.763,456.775
456.816,456.887
457.085,457.129
457.203,457.265
457.337,457.403
457.472,457.545
457.606,457.674
457.743,457.805
457.874,457.939
458.006,458.081
458.141,458.217
458.275,458.361
458.417,458.476
458.548,458.595
458.665,458.726
458.798,458.884
458.958,459.034
459.092,459.173
459.247,459.304
459.368,459.418
459.482,459.545
459.608,459.684
459.735,459.8
459.868,459.944
460.011,460.064
460.123,460.182
460.247,460.296
460.363,460.413
460.489,460.563
460.636,460.672
460.747,460.786
460.857,460.917
460.986,461.041
461.115,461.167
461.239,461.32
461.383,461.48
461.563,461.64
461.703,461.742
461.808,461.862
461.928,462.007
462.068,462.15
462.212,462.279
462.342,462.396
462.468,462.53
462.601,462.657
462.727,462.789
462.854,462.926
463.005,463.054
463.122,463.179
463.252,463.303
463.378,463.449
463.519,463.596
463.672,463.718
463.779,463.843
463.912,463.965
464.037,464.102
464.167,464.216
464.29,464.359
464.439,464.505
464.566,464.629
464.699,464.769
464.832,464.905
464.967,465.027
465.089,465.153
465.222,465.3
465.361,465.424
465.488,465.553
465.63,465.696
465.761,465.836
465.905,465.996
466.057,466.137
466.206,466.261
466.328,466.381
466.44,466.501
466.566,466.625
467.064,467.126
467.193,467.251
467.319,467.376
467.44,467.498
467.561,467.619
467.688,467.748
467.817,467.888
467.959,468.015
468.097,468.152
468.217,468.264
468.501,468.542
468.755,468.832
468.896,468.964
469.035,469.09
469.162,469.231
469.296,469.364
469.43,469.495
469.558,469.623
469.688,469.75
469.82,469.875
469.941,469.996
470.06,470.116
470.181,470.245
470.917,470.98
471.04,471.101
471.173,471.23
471.293,471.361
471.44,471.492
471.559,471.62
471.688,471.744
471.815,471.872
471.947,471.993
472.06,472.114
472.182,472.248
472.316,472.388
472.471,472.533
472.58,472.641
472.704,472.773
472.838,472.899
472.959,473.021
473.081,473.14
473.209,473.271
473.344,473.396
473.472,473.541
473.612,473.68
473.731,473.793
473.865,473.933
474.001,474.058
474.128,474.177
474.552,474.628
474.702,474.758
474.827,474.887
474.971,475.035
475.109,475.166
475.246,475.305
475.369,475.44
475.505,475.575
475.656,475.716
475.853,475.906
475.965,476.012
476.085,476.137
476.211,476.28
476.355,476.415
476.485,476.555
476.624,476.687
476.749,476.826
476.9,476.965
477.031,477.104
477.178,477.238
477.301,477.367
477.439,477.502
477.573,477.634
477.703,477.778
477.852,477.907
477.966,478.042
478.112,478.187
478.259,478.333
478.41,478.474
478.539,478.602
478.671,478.745
478.823,478.897
479.114,479.18
479.252,479.311
479.381,479.46
479.506,479.584
479.659,479.721
479.784,479.849
479.919,479.974
480.038,480.112
480.179,480.244
480.31,480.408
480.454,480.542
480.6,480.676
480.746,480.812
480.877,480.931
481.004,481.089
481.149,481.228
481.292,481.378
481.445,481.514
481.574,481.643
481.704,481.782
481.843,481.898
481.96,482.029
482.089,482.154
482.221,482.287
482.347,482.398
482.469,482.537
482.603,482.677
482.751,482.822
482.884,482.957
483.008,483.073
483.137,483.225
483.265,483.325
483.393,483.467
483.522,483.593
483.659,483.741
483.783,483.862
483.929,483.995
484.052,484.125
484.185,484.255
484.319,484.38
484.474,484.532
484.608,484.663
484.735,484.788
484.844,484.915
484.991,485.047
485.106,485.185
485.25,485.313
485.377,485.442
485.51,485.575
485.641,485.704
485.767,485.839
485.919,485.987
486.043,486.107
486.169,486.239
486.302,486.371
486.434,486.506
486.57,486.642
486.702,486.776
486.843,486.913
486.987,487.045
487.109,487.181
487.25,487.322
487.396,487.462
487.537,487.619
487.677,487.741
487.807,487.869
487.931,488.007
488.083,488.135
488.208,488.269
488.358,488.391
552.364,552.417
552.485,552.522
553.023,553.067
555.514,555.525
555.879,555.92
556.099,556.147
556.213,556.266
556.334,556.388
560.266,560.311
560.381,560.422
560.501,560.543
560.564,560.589
570.963,571.014
571.082,571.131
571.198,571.259
571.324,571.378
571.471,571.543
571.605,571.693
571.743,571.816
571.883,571.984
572.067,572.144
572.195,572.254
572.313,572.367
572.432,572.509
572.569,572.614
572.669,572.729
572.792,572.845
572.911,572.97
573.039,573.085
573.154,573.205
573.272,573.328
573.395,573.443
573.507,573.557
573.621,573.68
573.743,573.793
573.861,573.905
573.977,574.024
574.087,574.141
574.207,574.259
574.333,574.38
574.449,574.502
574.573,574.621
574.686,574.747
574.818,574.868
574.933,574.992
575.048,575.115
575.182,575.234
575.31,575.365
575.415,575.461
575.531,575.58
575.652,575.705
575.775,575.828
575.897,575.953
576.023,576.074
576.141,576.194
576.262,576.318
576.401,576.448
576.513,576.564
576.632,576.688
576.757,576.823
576.897,576.944
577.003,577.061
577.128,577.174
577.242,577.3
577.384,577.429
577.921,577.971
578.033,578.091
578.161,578.216
578.287,578.334
578.405,578.465
578.531,578.588
578.656,578.71
578.777,578.825
578.893,578.944
579.013,579.068
579.138,579.198
579.265,579.32
579.389,579.442
579.512,579.57
579.637,579.693
579.76,579.82
579.876,579.926
580.138,580.187
580.253,580.315
580.383,580.447
580.513,580.577
580.653,580.705
580.766,580.819
580.884,580.942
581.008,581.063
581.132,581.19
581.256,581.312
581.38,581.438
581.508,581.566
581.635,581.689
581.767,581.825
581.89,581.946
582.016,582.077
582.14,582.202
582.272,582.331
582.398,582.453
582.516,582.581
582.648,582.709
582.774,582.832
582.893,582.96
583.031,583.088
583.147,583.208
583.271,583.323
583.387,583.453
583.525,583.578
583.642,583.693
584.066,584.09
584.158,584.226
584.297,584.354
584.43,584.478
584.708,584.731
584.803,584.86
584.929,584.992
585.07,585.137
585.142,585.166
585.227,585.325
585.386,585.467
585.544,585.582
585.649,585.7
585.76,585.826
585.903,585.956
586.015,586.08
586.145,586.211
586.277,586.337
586.402,586.46
586.528,586.595
586.664,586.733
586.8,586.885
586.949,587.03
587.102,587.162
587.217,587.286
587.343,587.432
587.487,587.574
587.637,587.733
587.791,587.842
587.904,587.973
588.026,588.093
588.145,588.231
588.277,588.356
588.428,588.484
588.554,588.62
588.682,588.764
588.816,588.895
588.95,589.03
589.075,589.148
589.199,589.282
589.333,589.405
589.462,589.544
589.593,589.687
589.731,589.795
589.852,589.917
589.983,590.043
590.547,590.607
590.672,590.736
590.808,590.86
590.926,590.979
591.043,591.114
591.175,591.258
591.299,591.367
591.43,591.499
591.559,591.618
591.68,591.751
591.812,591.886
591.945,592.02
592.094,592.183
592.226,592.276
592.729,592.803
592.879,592.938
593.003,593.067
593.141,593.202
593.278,593.342
593.403,593.469
593.534,593.604
593.668,593.751
593.831,593.892
593.946,594.019
594.097,594.167
594.231,594.308
594.378,594.447
594.51,594.591
594.608,594.62
594.672,594.747
594.808,594.874
594.971,595.008
595.073,595.148
595.222,595.292
595.359,595.432
595.505,595.552
595.614,595.694
595.764,595.832
595.898,595.986
596.054,596.13
596.199,596.293
596.356,596.408
596.471,596.555
596.628,596.694
596.768,596.858
596.926,596.997
597.067,597.157
597.231,597.287
597.291,597.302
597.357,597.441
597.515,597.586
597.65,597.737
598.199,598.262
598.306,598.363
598.425,598.492
598.558,598.618
598.674,598.749
598.813,598.89
598.951,599.03
599.093,599.157
599.224,599.287
599.346,599.43
599.502,599.568
599.62,599.702
599.776,599.864
599.914,599.975
600.038,600.097
600.16,600.238
600.294,600.37
600.419,600.495
600.549,600.615
600.672,600.738
600.8,600.864
600.932,600.994
601.061,601.13
601.202,601.27
601.329,601.391
601.45,601.511
601.576,601.637
601.704,601.776
601.845,601.897
601.962,602.024
602.09,602.15
602.235,602.271
602.514,602.554
602.621,602.693
602.768,602.831
602.887,602.955
603.031,603.085
603.156,603.218
603.278,603.346
603.41,603.48
603.546,603.607
603.663,603.743
603.814,603.877
603.94,604.007
604.076,604.146
604.212,604.273
604.336,604.411
604.479,604.547
604.609,604.681
604.746,604.82
604.885,604.951
605.011,605.076
605.138,605.208
605.273,605.339
605.41,605.479
605.928,606.0
606.079,606.138
606.204,606.265
606.327,606.402
606.465,606.541
606.609,606.678
606.742,606.811
606.884,606.953
607.019,607.071
607.14,607.211
607.278,607.349
607.413,607.482
607.543,607.619
607.683,607.767
607.833,607.89
607.96,608.028
608.093,608.178
608.248,608.326
608.373,608.448
608.515,608.576
608.648,608.727
608.799,608.874
608.94,609.016
609.084,609.179
609.242,609.312
609.381,609.448
609.516,609.602
609.667,609.742
609.813,609.89
609.955,610.047
610.111,610.193
610.263,610.332
610.575,610.641
610.697,610.779
610.856,610.927
610.987,611.053
611.12,611.245
611.263,611.343
611.411,611.493
611.561,611.608
611.672,611.749
611.813,611.897
611.978,612.048
612.102,612.178
612.24,612.317
612.374,612.441
612.503,612.573
612.65,612.724
612.781,612.828
612.889,612.956
613.026,613.086
613.15,613.219
613.291,613.362
613.418,613.49
613.552,613.623
613.693,613.781
613.822,613.912
613.989,614.085
614.14,614.194
614.273,614.322
614.406,614.473
614.762,614.838
614.91,615.01
615.051,615.118
615.171,615.248
615.317,615.369
615.428,615.511
615.577,615.642
615.711,615.81
615.859,615.931
615.995,616.066
616.127,616.205
616.264,616.345
616.406,616.474
616.536,616.608
616.662,616.746
616.798,616.876
616.946,617.012
617.075,617.15
617.22,617.278
617.348,617.436
617.501,617.568
617.633,617.689
618.047,618.115
618.175,618.248
618.313,618.385
618.443,618.533
618.579,618.652
618.711,618.783
618.849,618.914
618.978,619.043
619.106,619.179
619.244,619.315
619.368,619.436
619.498,619.573
619.647,619.705
619.769,619.852
619.925,620.0
620.072,620.173
620.387,620.42
630.247,630.318
630.42,630.494
630.573,630.622
630.679,630.74
647.753,647.79
647.831,647.871
647.924,647.969
651.044,651.097
651.463,651.5
651.532,651.566
652.799,652.85
652.911,652.965
653.03,653.09
655.898,655.944
656.005,656.062
656.119,656.176
656.233,656.297
656.349,656.412
656.483,656.529
656.603,656.654
656.72,656.775
656.841,656.894
656.96,657.018
657.089,657.129
657.199,657.249
657.318,657.364
657.434,657.487
657.557,657.604
657.669,657.723
657.793,657.851
657.916,657.971
658.041,658.092
658.155,658.218
658.28,658.348
658.417,658.46
658.527,658.577
658.643,658.703
658.767,658.832
658.906,658.96
659.024,659.092
659.16,659.215
659.421,659.469
659.643,659.711
659.783,659.831
659.893,659.955
660.021,660.083
660.15,660.215
660.282,660.339
660.41,660.478
660.542,660.604
660.673,660.738
660.808,660.867
660.934,660.989
661.055,661.125
661.196,661.26
661.32,661.404
661.469,661.532
661.586,661.651
661.714,661.781
661.853,661.912
661.975,662.047
662.121,662.173
662.241,662.3
662.374,662.423
662.494,662.564
662.639,662.7
662.766,662.838
662.912,662.965
663.033,663.097
663.179,663.257
663.332,663.404
663.48,663.533
663.618,663.683
663.755,663.813
663.881,663.966
664.033,664.108
664.176,664.238
664.289,664.372
664.441,664.513
664.582,664.66
664.852,664.905
664.973,665.037
665.104,665.171
665.235,665.313
665.391,665.459
665.527,665.599
665.668,665.748
665.846,665.933
665.989,666.058
666.124,666.2
666.265,666.347
666.395,666.474
666.544,666.619
666.682,666.761
666.823,666.903
666.965,667.041
667.1,667.171
667.234,667.316
667.387,667.469
667.51,667.578
667.644,667.725
667.789,667.876
667.938,667.996
668.054,668.119
668.181,668.252
668.319,668.39
668.442,668.513
668.57,668.654
668.707,668.767
668.828,668.891
668.968,669.025
669.089,669.144
669.211,669.271
669.338,669.398
669.459,669.539
669.612,669.681
669.746,669.799
669.86,669.923
669.986,670.064
670.133,670.184
670.248,670.328
670.405,670.487
670.543,670.603
670.669,670.74
670.814,670.89
670.963,671.044
671.244,671.317
671.373,671.44
671.509,671.581
671.65,671.722
671.794,671.853
671.917,671.974
672.044,672.105
672.173,672.229
672.292,672.366
672.435,672.493
672.555,672.628
672.689,672.763
672.831,672.887
672.951,673.027
673.075,673.152
673.227,673.287
673.345,673.414
673.477,673.555
673.61,673.689
673.749,673.84
673.898,673.98
674.041,674.111
674.167,674.266
674.615,674.673
674.735,674.815
674.879,674.957
675.004,675.072
675.134,675.214
675.265,675.336
675.398,675.466
675.537,675.603
675.666,675.737
675.805,675.874
675.95,676.05
676.121,676.218
676.259,676.335
676.4,676.466
676.523,676.607
676.681,676.739
676.797,676.879
676.962,677.027
677.037,677.054
677.101,677.178
677.245,677.313
677.367,677.447
677.513,677.587
677.653,677.733
677.789,677.872
677.927,678.014
678.097,678.139
678.337,678.413
678.489,678.55
678.616,678.678
678.743,678.814
678.877,678.959
679.02,679.089
679.152,679.227
679.298,679.371
679.427,679.485
679.551,679.618
679.682,679.752
679.809,679.886
679.946,680.016
680.073,680.148
680.206,680.284
680.348,680.411
680.473,680.559
680.611,680.691
680.768,680.833
681.121,681.195
681.264,681.325
681.39,681.455
681.527,681.593
681.662,681.729
681.788,681.854
681.92,681.996
682.058,682.127
682.196,682.281
682.331,682.407
682.469,682.536
682.598,682.669
682.727,682.806
683.114,683.193
683.27,683.334
683.391,683.463
683.525,683.587
683.647,683.716
683.778,683.843
683.907,683.975
684.041,684.106
684.172,684.242
684.309,684.385
684.444,684.518
685.008,685.077
685.135,685.211
685.274,685.344
685.409,685.486
685.491,685.504
685.554,685.643
685.706,685.768
685.83,685.898
685.96,686.03
686.098,686.177
686.238,686.319
686.384,686.451
686.519,686.592
686.656,686.723
686.796,686.832
687.066,687.095
687.156,687.243
687.317,687.381
687.447,687.513
687.579,687.654
687.726,687.811
687.873,687.931
687.992,688.066
688.13,688.215
688.275,688.348
688.415,688.484
688.546,688.637
688.692,688.776
688.834,688.909
688.969,689.041
689.105,689.192
689.245,689.309
689.37,689.427
689.487,689.552
689.613,689.687
689.745,689.815
689.874,689.954
690.012,690.09
690.162,690.238
690.296,690.368
690.43,690.503
690.568,690.641
690.711,690.793
690.841,690.908
690.965,691.039
691.1,691.157
691.225,691.298
691.537,691.61
691.672,691.75
691.809,691.903
691.948,692.043
692.099,692.199
692.263,692.338
692.409,692.483
692.535,692.609
692.667,692.747
692.819,692.874
692.942,693.029
693.096,693.154
693.218,693.304
693.392,693.46
693.527,693.599
693.676,693.767
693.824,693.894
693.96,694.034
694.092,694.178
694.234,694.32
694.379,694.466
694.536,694.6
694.665,694.756
694.822,694.904
694.967,695.037
695.098,695.126
695.317,695.401
695.47,695.539
695.599,695.666
695.72,695.802
695.864,695.935
695.994,696.09
696.133,696.211
696.265,696.344
696.396,696.476
696.533,696.6
696.661,696.734
696.798,696.868
696.924,696.993
697.052,697.119
697.183,697.251
697.318,697.376
698.873,698.925
698.993,699.055
699.452,699.509
699.57,699.636
699.701,699.771
741.535,741.575
741.933,741.943
741.947,741.979
742.147,742.549
742.66,742.759
743.037,743.098
743.16,743.222
743.279,743.356
743.423,743.48
743.962,744.017
744.087,744.13
744.196,744.243
744.31,744.359
744.423,744.474
744.542,744.582
744.648,744.687
744.752,744.784
745.125,745.181
745.249,745.297
745.365,745.414
745.48,745.533
745.6,745.647
745.714,745.77
745.84,745.886
745.955,746.02
746.09,746.145
746.212,746.265
746.325,746.377
746.454,746.504
746.567,746.626
746.696,746.744
746.804,746.859
746.924,746.977
747.049,747.095
747.164,747.211
747.28,747.326
747.409,747.459
747.527,747.571
747.642,747.697
747.767,747.847
747.912,747.959
748.039,748.1
748.171,748.22
748.295,748.339
748.655,748.722
748.793,748.839
748.911,748.967
748.974,749.004
749.055,749.136
749.23,749.285
749.364,749.412
749.487,749.551
749.622,749.699
749.765,749.823
749.891,749.949
750.016,750.111
750.176,750.228
750.289,750.361
750.433,750.499
750.569,750.629
750.707,750.769
750.841,750.877
751.194,751.268
751.346,751.396
751.464,751.528
751.597,751.646
751.709,751.772
751.837,751.903
751.969,752.028
752.097,752.168
