Onset,Offset
579.294,579.393
579.47,579.553
579.622,579.707
579.787,579.885
579.957,580.052
580.129,580.225
580.294,580.365
580.438,580.529
580.6,580.68
580.745,580.845
580.86,580.885
580.93,581.04
581.103,581.188
581.262,581.337
581.411,581.492
581.567,581.617
581.694,581.764
581.832,581.908
581.972,582.045
582.11,582.189
582.267,582.352
582.421,582.496
582.58,582.677
582.749,582.845
582.913,582.964
583.045,583.143
583.224,583.324
583.396,583.498
583.555,583.651
583.714,583.795
583.874,583.916
583.995,584.081
584.147,584.236
584.31,584.407
584.485,584.59
584.66,584.76
584.839,584.941
585.024,585.125
585.223,585.33
585.399,585.484
585.576,585.657
585.744,585.828
585.896,585.974
586.056,586.144
586.214,586.299
586.37,586.458
586.554,586.658
586.728,586.819
586.897,586.999
587.078,587.174
587.24,587.329
587.39,587.469
587.537,587.635
587.692,587.786
587.866,587.964
588.032,588.109
588.188,588.291
588.354,588.442
588.51,588.573
588.642,588.715
588.786,588.87
588.956,589.052
589.123,589.214
589.298,589.396
589.462,589.541
589.606,589.676
589.741,589.806
589.892,589.973
590.045,590.13
590.205,590.317
590.385,590.494
590.556,590.603
590.66,590.742
590.812,590.913
590.976,591.071
591.146,591.245
591.326,591.421
591.484,591.575
591.587,591.611
591.654,591.758
591.824,591.916
591.985,592.064
592.132,592.187
592.522,592.599
592.677,592.728
594.816,594.883
594.956,595.039
595.119,595.209
598.633,598.698
598.772,598.838
598.905,598.988
620.696,620.741
620.811,620.864
620.937,621.0
621.073,621.142
621.215,621.291
621.391,621.417
621.513,621.594
621.671,621.746
621.832,621.911
621.98,622.062
622.132,622.211
622.285,622.37
622.442,622.531
622.601,622.695
622.767,622.87
622.937,623.044
623.093,623.178
623.276,623.373
623.44,623.522
623.585,623.676
623.912,623.954
624.025,624.104
624.181,624.276
624.357,624.475
624.534,624.635
624.686,624.794
624.844,624.921
624.985,625.07
625.142,625.235
625.309,625.405
625.471,625.556
625.611,625.722
625.78,625.863
625.917,626.005
626.089,626.193
626.471,626.511
626.576,626.651
626.716,626.806
626.874,626.953
627.041,627.136
627.201,627.266
627.325,627.419
627.483,627.568
627.633,627.7
627.772,627.863
627.944,628.031
628.106,628.202
628.273,628.357
628.432,628.517
628.589,628.66
628.729,628.82
628.89,628.986
629.063,629.158
629.226,629.304
629.381,629.469
629.534,629.624
629.689,629.756
629.825,629.913
629.982,630.059
630.126,630.208
630.285,630.372
630.439,630.521
630.598,630.674
630.741,630.795
630.869,630.948
631.024,631.116
631.188,631.282
631.355,631.446
631.516,631.6
631.673,631.758
631.823,631.908
631.977,632.071
632.157,632.251
632.353,632.437
632.516,632.574
632.652,632.706
632.797,632.887
632.965,633.065
633.146,633.255
633.329,633.431
633.719,633.799
633.867,633.948
634.017,634.106
634.172,634.264
634.331,634.423
634.49,634.593
634.658,634.755
634.822,634.916
634.998,635.092
635.164,635.264
635.335,635.419
635.483,635.564
635.633,635.712
635.781,635.853
635.928,636.009
636.087,636.184
636.259,636.365
636.444,636.548
636.64,636.735
636.797,636.888
636.953,637.052
637.117,637.198
637.271,637.322
637.386,637.47
637.536,637.626
637.696,637.781
637.857,637.944
638.021,638.109
638.177,638.251
638.321,638.414
638.483,638.572
638.643,638.742
638.812,638.888
638.963,639.036
639.112,639.169
639.253,639.325
639.398,639.462
639.54,639.596
640.069,640.14
640.208,640.311
640.365,640.458
640.523,640.616
640.691,640.786
647.057,647.117
647.189,647.259
647.328,647.415
656.724,656.784
656.892,656.951
657.029,657.097
657.177,657.252
657.329,657.397
657.47,657.549
657.62,657.705
657.781,657.869
657.94,658.027
658.093,658.177
658.243,658.332
658.401,658.488
658.559,658.624
658.701,658.77
658.849,658.929
659.002,659.084
659.151,659.23
659.301,659.389
659.461,659.569
659.635,659.717
659.783,659.844
659.907,659.992
660.054,660.134
660.199,660.292
660.358,660.425
660.496,660.589
660.662,660.756
660.835,660.928
660.999,661.081
661.149,661.243
661.312,661.397
661.475,661.578
661.649,661.741
661.807,661.886
661.953,662.043
662.114,662.209
662.286,662.346
662.436,662.509
662.574,662.634
662.704,662.787
662.85,662.946
663.013,663.101
663.169,663.255
663.325,663.402
663.471,663.557
663.651,663.752
663.819,663.906
663.973,664.052
664.128,664.228
664.308,664.401
664.475,664.555
664.626,664.716
664.795,664.911
664.975,665.039
665.107,665.191
665.258,665.352
665.422,665.511
665.589,665.681
665.749,665.845
665.915,666.013
666.086,666.182
666.258,666.337
666.406,666.503
666.57,666.658
666.738,666.837
666.912,666.973
667.051,667.12
667.189,667.287
667.376,667.459
667.529,667.632
667.701,667.789
667.853,667.933
668.002,668.091
668.17,668.254
668.322,668.425
668.497,668.601
668.854,668.889
669.343,669.417
669.499,669.588
669.67,669.765
669.841,669.934
670.03,670.124
670.204,670.292
670.356,670.433
670.532,670.622
670.696,670.777
670.841,670.936
671.005,671.104
671.181,671.269
671.354,671.465
671.538,671.64
671.713,671.823
671.983,672.061
672.224,672.267
672.353,672.444
672.52,672.623
672.865,672.945
673.02,673.106
673.185,673.227
673.395,673.431
674.997,675.063
675.129,675.204
675.304,675.317
677.91,677.967
678.053,678.129
678.22,678.301
680.568,680.635
680.718,680.801
680.873,680.958
681.059,681.145
681.233,681.32
681.408,681.505
681.588,681.665
681.734,681.811
681.884,681.977
682.046,682.099
682.165,682.24
682.308,682.398
682.469,682.557
682.624,682.715
682.784,682.872
682.937,683.024
683.092,683.167
683.239,683.31
683.379,683.47
683.538,683.625
683.707,683.795
683.863,683.939
684.008,684.074
684.148,684.231
684.299,684.385
684.456,684.545
684.615,684.706
684.784,684.858
684.933,685.005
685.083,685.179
685.252,685.332
685.405,685.497
685.575,685.668
685.745,685.835
685.916,686.005
686.079,686.172
686.251,686.342
686.424,686.528
686.605,686.694
686.772,686.836
686.914,686.962
687.231,687.305
687.376,687.462
687.54,687.625
687.695,687.771
687.838,687.939
688.011,688.113
688.181,688.281
688.307,688.317
688.368,688.467
688.541,688.632
688.705,688.743
688.818,688.913
688.997,689.069
689.133,689.209
689.281,689.371
689.441,689.519
689.591,689.688
689.754,689.83
689.9,689.991
690.058,690.143
690.215,690.307
690.389,690.468
690.537,690.632
690.707,690.799
690.88,690.965
691.041,691.108
691.18,691.252
691.323,691.423
691.495,691.581
691.651,691.722
691.792,691.859
691.934,691.999
692.09,692.155
692.857,692.93
693.017,693.082
793.309,793.353
793.456,793.504
793.611,793.644
795.601,795.646
795.724,795.764
795.865,795.906
796.008,796.056
796.16,796.222
796.33,796.375
796.455,796.527
796.606,796.697
796.765,796.841
796.914,796.976
797.053,797.119
797.198,797.274
797.354,797.428
797.503,797.574
797.653,797.716
797.799,797.864
797.962,798.038
798.134,798.164
798.376,798.399
798.745,798.782
798.983,799.054
799.138,799.164
799.27,799.349
799.455,799.5
799.777,799.828
799.923,799.993
800.077,800.145
800.17,800.182
800.254,800.343
800.417,800.489
800.571,800.66
800.737,800.828
800.908,800.996
801.066,801.139
801.205,801.261
801.327,801.407
801.471,801.548
801.619,801.682
801.764,801.837
801.917,801.974
802.049,802.093
802.168,802.216
802.297,802.375
802.472,802.559
802.635,802.716
802.788,802.842
802.914,803.003
803.074,803.12
803.188,803.241
803.321,803.391
803.474,803.553
803.621,803.674
803.75,803.834
803.906,803.976
804.05,804.128
804.201,804.291
804.364,804.458
804.524,804.585
804.666,804.739
804.807,804.854
804.927,804.987
805.066,805.12
805.191,805.244
812.499,812.545
812.616,812.67
812.753,812.821
814.757,814.814
814.896,814.967
815.053,815.092
890.28,890.33
890.422,890.463
890.539,890.577
893.224,893.264
893.348,893.409
893.503,893.575
894.206,894.272
894.343,894.406
894.488,894.557
894.634,894.712
894.79,894.863
894.945,895.024
895.103,895.195
895.265,895.342
895.404,895.474
895.537,895.607
895.672,895.748
895.816,895.884
895.95,896.016
896.084,896.153
896.226,896.291
896.367,896.441
896.523,896.586
896.655,896.722
896.792,896.875
896.95,897.035
897.111,897.18
897.264,897.355
897.433,897.51
897.578,897.632
897.691,897.776
897.846,897.911
897.994,898.065
898.138,898.199
898.272,898.344
898.414,898.469
898.542,898.619
898.69,898.763
898.836,898.892
898.97,899.038
899.114,899.203
899.294,899.378
899.454,899.531
899.615,899.704
899.777,899.868
899.938,900.011
900.082,900.153
900.223,900.291
900.368,900.463
900.531,900.591
900.667,900.749
900.826,900.882
900.964,901.054
901.133,901.226
901.302,901.385
901.463,901.555
901.628,901.707
901.772,901.852
901.927,902.003
902.083,902.164
902.253,902.321
902.39,902.437
902.916,902.984
907.266,907.323
907.417,907.485
909.414,909.487
909.598,909.716
909.853,909.909
910.245,910.271
910.55,910.562
911.835,911.865
912.232,912.261
912.365,912.431
912.556,912.627
912.712,912.792
912.877,912.958
913.052,913.097
913.213,913.228
913.43,913.494
913.579,913.611
913.819,913.891
914.123,914.2
914.272,914.369
914.43,914.547
914.557,914.581
914.607,914.716
914.751,914.893
914.92,915.064
915.096,915.242
915.279,915.42
915.421,920.712
953.792,953.836
953.922,953.98
954.071,954.151
1009.57,1009.616
1010.01,1010.028
1010.534,1010.571
1011.505,1011.56
1011.644,1011.7
1011.784,1011.846
1120.465,1120.512
1311.51,1311.56
1311.655,1311.708
1311.817,1311.872
1311.965,1312.036
1312.123,1312.194
1314.658,1314.705
1314.793,1314.854
1314.938,1315.006
1316.351,1316.405
1316.526,1316.558
1317.008,1317.072
1317.165,1317.233
1317.322,1317.4
1317.519,1317.576
1319.333,1319.369
1319.432,1319.489
1319.571,1319.631
1320.381,1320.439
1320.522,1320.596
1320.679,1320.764
1320.844,1320.921
1321.005,1321.087
1321.175,1321.269
1321.355,1321.437
1321.528,1321.619
1321.689,1321.77
1321.855,1321.932
1321.998,1322.073
1322.143,1322.219
1322.285,1322.352
1322.421,1322.492
1322.561,1322.617
1322.693,1322.784
1322.856,1322.935
1323.003,1323.07
1323.147,1323.219
1323.303,1323.369
1323.437,1323.484
1323.559,1323.616
1323.696,1323.779
1323.857,1323.945
1324.025,1324.122
1324.198,1324.294
1324.382,1324.475
1324.548,1324.6
1324.668,1324.753
1324.826,1324.888
1324.961,1325.039
1325.114,1325.173
1325.247,1325.312
1325.386,1325.452
1325.528,1325.592
1325.685,1325.743
1325.814,1325.869
1325.946,1326.006
1326.08,1326.141
1326.215,1326.282
1326.362,1326.425
1326.503,1326.576
1326.659,1326.71
1326.803,1326.9
1326.977,1327.067
1327.151,1327.242
1327.32,1327.403
1327.489,1327.576
1327.66,1327.757
1327.84,1327.93
1328.003,1328.089
1328.159,1328.221
1328.296,1328.381
1328.456,1328.56
1328.632,1328.709
1328.782,1328.828
1328.911,1328.995
1329.085,1329.186
1329.274,1329.381
1329.459,1329.528
1329.595,1329.685
1329.769,1329.848
1329.92,1329.975
1330.055,1330.142
1330.222,1330.294
1330.379,1330.464
1330.536,1330.6
1330.675,1330.754
1330.818,1330.91
1330.988,1331.038
1331.241,1331.318
1331.398,1331.484
1331.561,1331.64
1331.724,1331.808
1331.884,1331.968
1332.045,1332.141
1332.22,1332.323
1332.407,1332.501
1332.582,1332.619
1332.689,1332.778
1332.858,1332.943
1333.028,1333.09
1333.162,1333.216
1333.289,1333.391
1333.469,1333.536
1333.612,1333.682
1333.76,1333.835
1333.919,1333.984
1334.063,1334.116
1334.216,1334.278
1334.357,1334.407
1334.487,1334.549
1334.568,1334.608
1334.652,1334.744
1334.822,1334.879
1334.959,1335.006
1339.034,1339.09
1339.172,1339.245
1339.327,1339.409
1340.972,1341.031
1341.129,1341.204
1341.291,1341.371
1341.476,1341.547
1341.64,1341.721
1341.803,1341.884
1341.971,1342.056
1342.135,1342.218
1342.306,1342.4
1342.493,1342.593
1342.684,1342.78
1342.865,1342.948
1343.012,1343.108
1343.12,1343.126
1343.14,1343.147
1343.18,1343.274
1343.28,1343.286
1343.321,1343.327
1343.338,1355.044
1355.047,1355.059
1355.068,1355.076
1355.091,1355.097
1355.111,1355.117
1355.131,1355.137
1355.149,1355.156
1355.169,1355.176
1355.191,1355.197
1355.469,1355.477
1355.488,1355.504
1355.507,1355.525
1355.527,1355.545
1355.547,1355.565
1355.566,1356.646
1356.647,1356.666
1356.667,1356.685
1356.688,1356.705
1356.708,1356.719
1356.729,1356.738
1356.748,1356.766
1356.767,1356.786
1356.787,1356.806
1356.807,1356.826
1356.827,1356.846
1356.847,1356.866
1356.868,1356.885
1356.888,1356.903
1356.909,1356.919
1356.929,1356.938
1356.95,1356.957
1356.972,1356.978
1357.989,1358.047
1358.093,1358.099
1358.109,1358.248
1358.25,1358.258
1358.273,1358.279
1358.291,1361.049
1361.05,1361.062
1361.627,1361.714
1361.788,1361.929
1361.93,1362.069
1362.073,1362.08
1364.674,1364.724
1364.817,1364.842
1379.867,1379.907
1379.981,1380.045
1380.123,1380.192
1380.28,1380.334
1380.403,1380.478
1381.249,1381.313
1381.394,1381.454
1381.53,1381.605
1381.681,1381.757
1381.828,1381.895
1381.975,1382.051
1382.136,1382.221
1382.302,1382.387
1382.471,1382.558
1382.653,1382.739
1382.83,1382.976
1383.047,1383.14
1383.223,1383.3
1383.394,1383.464
1383.554,1383.628
1383.714,1383.79
1383.88,1383.971
1384.063,1384.156
1384.241,1384.325
1384.393,1384.487
1384.577,1384.663
1384.738,1384.822
1384.902,1384.978
1385.055,1385.12
1385.188,1385.274
1385.35,1385.401
1385.48,1385.562
1385.636,1385.723
1385.797,1385.881
1385.963,1386.017
1386.09,1386.134
1386.214,1386.266
1386.349,1386.44
1386.519,1386.609
1386.691,1386.773
1386.854,1386.943
1387.028,1387.11
1389.319,1389.372
1389.468,1389.537
1389.636,1389.7
1392.306,1392.364
1392.457,1392.523
1392.608,1392.684
1566.061,1566.112
1566.191,1566.252
1566.33,1566.396
1567.109,1567.177
1567.258,1567.336
1567.408,1567.508
1567.568,1567.646
1567.715,1567.794
1567.875,1567.95
1568.019,1568.092
1568.161,1568.238
1568.31,1568.376
1568.453,1568.516
1568.582,1568.644
1568.718,1568.777
1568.85,1568.935
1569.016,1569.095
1569.179,1569.265
1569.353,1569.435
1569.519,1569.601
1569.676,1569.756
1569.834,1569.92
1569.995,1570.073
1570.147,1570.217
1570.298,1570.357
1570.432,1570.488
1570.581,1570.669
1570.77,1570.874
1570.956,1571.057
1571.127,1571.197
1571.262,1571.355
1571.424,1571.486
1571.553,1571.639
1571.713,1571.762
1571.83,1571.903
1571.97,1572.027
1572.105,1572.17
1572.245,1572.309
1572.383,1572.447
1572.532,1572.584
1572.661,1572.714
1572.795,1572.882
1572.955,1573.014
1573.088,1573.197
1573.275,1573.377
1573.442,1573.524
1573.596,1573.675
1573.743,1573.8
1573.86,1573.951
1574.022,1574.082
1574.17,1574.245
1574.319,1574.375
1574.453,1574.504
1574.58,1574.669
1574.747,1574.806
1574.883,1574.952
1575.024,1575.081
1575.156,1575.229
1575.32,1575.406
1575.478,1575.57
1575.651,1575.74
1575.819,1575.91
1578.296,1578.321
1578.399,1578.433
1905.051,1905.095
1905.171,1905.221
1905.328,1905.399
1908.875,1908.925
1909.018,1909.091
1909.168,1909.241
1909.334,1909.401
1909.548,1909.624
1910.047,1910.121
1910.21,1910.282
1910.372,1910.45
1910.53,1910.601
1910.684,1910.76
1910.85,1910.932
1911.017,1911.101
1911.189,1911.278
1911.365,1911.451
1911.53,1911.613
1911.693,1911.779
1911.853,1911.934
1912.008,1912.082
1912.155,1912.228
1912.311,1912.378
1912.455,1912.523
1912.606,1912.702
1912.79,1912.888
1912.985,1913.075
1913.166,1913.264
1913.369,1913.465
1913.552,1913.648
1913.73,1913.815
1913.894,1913.975
1914.053,1914.126
1914.206,1914.281
1914.361,1914.429
1914.509,1914.586
1914.68,1914.751
1914.83,1914.896
1914.994,1915.075
1915.159,1915.2
1915.285,1915.329
1915.414,1915.499
1915.591,1915.684
1915.785,1915.884
1915.977,1916.08
1916.175,1916.273
1916.367,1916.464
1916.544,1916.633
1916.735,1916.815
1916.906,1916.992
1917.091,1917.19
1917.301,1917.407
1917.496,1917.611
1917.689,1917.78
1917.861,1917.951
1918.03,1918.089
1918.168,1918.253
1918.342,1918.421
1918.541,1918.589
1918.685,1918.735
1918.827,1918.912
1918.996,1919.08
1919.161,1919.244
1919.344,1919.442
1919.533,1919.633
1919.726,1919.826
1919.907,1920.004
1920.09,1920.195
1920.282,1920.381
1920.463,1920.579
1920.665,1920.779
1920.859,1920.959
1921.031,1921.109
1921.187,1921.275
1921.356,1921.423
1921.512,1921.612
1921.706,1921.78
1921.857,1921.896
1922.825,1922.901
1923.005,1923.088
1923.204,1923.252
1944.092,1944.122
1944.223,1944.272
1944.358,1944.419
1944.528,1944.6
1947.914,1947.935
1948.016,1948.079
1948.155,1948.215
1949.125,1949.177
1949.265,1949.323
1949.414,1949.486
1949.578,1949.649
1950.059,1950.125
1950.232,1950.31
1950.406,1950.488
1950.577,1950.647
1951.222,1951.337
1951.434,1951.527
2106.058,2106.089
2234.906,2234.94
2235.005,2235.045
2235.139,2235.197
2236.367,2236.41
2236.502,2236.558
2236.646,2236.733
2238.697,2238.74
2238.823,2238.888
2238.966,2239.034
2239.145,2239.229
2239.322,2239.387
2239.481,2239.55
2239.642,2239.734
2239.813,2239.9
2239.98,2240.056
2240.137,2240.216
2240.303,2240.391
2240.48,2240.578
2240.649,2240.741
2240.826,2240.926
2241.016,2241.114
2241.206,2241.313
2241.387,2241.486
2241.569,2241.661
2241.752,2241.837
2241.918,2242.004
2242.088,2242.16
2242.238,2242.319
2242.396,2242.475
