Onset,Offset
1722.61,1722.68
1722.762,1722.816
1722.898,1722.977
1723.243,1723.272
1723.287,1723.296
1723.344,1723.422
1723.498,1723.578
1723.648,1723.757
1723.81,1723.9
1723.971,1724.056
1724.12,1724.222
1724.286,1724.402
1724.485,1724.583
1724.663,1724.773
1724.841,1724.958
1725.046,1725.138
1725.22,1725.332
1725.402,1725.533
1725.552,1725.791
1725.871,1725.992
1726.07,1726.223
1726.278,1726.487
1726.498,1726.653
1726.683,1726.707
1726.74,1726.873
1726.957,1727.076
1727.477,1727.57
1727.657,1727.768
1727.837,1727.936
1728.015,1728.075
1728.327,1728.395
1728.434,1728.579
1728.668,1728.782
1728.804,1728.878
1728.921,1729.193
1729.195,1729.341
1729.428,1729.582
1729.604,1729.626
1729.674,1729.783
1729.853,1729.962
1730.03,1730.165
1730.21,1730.898
1731.075,1731.146
1731.218,1731.303
1731.355,1731.46
1731.529,1731.646
1731.732,1731.844
1731.917,1732.037
1732.055,1732.066
1732.125,1732.257
1732.295,1732.326
1732.35,1732.545
1732.64,1732.721
1732.818,1732.935
1733.016,1733.097
1733.1,1733.183
1733.24,1733.375
1733.471,1733.567
1734.33,1734.415
1734.441,1734.452
1734.499,1734.595
1734.665,1735.0
1735.048,1735.072
1735.096,1735.216
1735.297,1735.399
1735.434,1735.446
1735.494,1735.587
1735.675,1735.763
1735.847,1735.917
1743.198,1743.246
1743.315,1743.364
1743.467,1743.52
1744.13,1744.185
1744.264,1744.329
1744.423,1744.496
1744.549,1744.594
1744.619,1744.679
1744.706,1744.748
1744.787,1744.873
1744.945,1745.033
1745.112,1747.308
1747.644,1747.662
1747.705,1747.763
1747.796,1751.448
1751.531,1751.555
1751.734,1751.775
1752.121,1752.179
1752.197,1752.309
1752.315,1752.396
1752.413,1752.509
1752.984,1753.097
1753.491,1753.544
1753.606,1753.675
1753.756,1753.867
1753.913,1754.039
1754.077,1754.196
1754.236,1754.662
1754.67,1757.441
1757.53,1757.545
1757.727,1757.768
1757.776,1757.784
1757.847,1757.907
1758.007,1758.068
1758.143,1758.198
1758.26,1758.328
1758.396,1758.503
1758.521,1758.61
1758.658,1758.794
1758.8,1758.886
1758.954,1759.096
1759.121,1759.262
1759.299,1759.43
1759.766,1759.835
1759.921,1760.281
1760.294,1760.333
1760.366,1760.49
1760.509,1760.53
1760.607,1760.679
1761.539,1761.611
1761.634,1761.645
1761.689,1761.772
1761.839,1761.925
1762.323,1762.401
1762.475,1762.58
1762.65,1762.743
1762.814,1762.918
1762.997,1763.128
1763.176,1763.323
1763.349,1763.457
1763.531,1763.972
1763.991,1764.061
1764.122,1764.167
1764.192,1764.823
1764.913,1765.066
1765.138,1765.327
1765.424,1765.5
1765.718,1765.736
1765.742,1765.812
1765.845,1765.887
1765.94,1766.033
1766.189,1766.996
1767.839,1767.882
1768.399,1768.505
1768.551,1768.622
1768.627,1768.708
1768.789,1768.841
1768.924,1769.004
1769.091,1769.177
1769.243,1769.31
1769.353,1769.633
1769.671,1769.717
1788.966,1789.026
1789.201,1789.245
1789.307,1789.364
1789.46,1789.494
1790.093,1790.14
1790.172,1790.203
1790.225,1790.285
1790.352,1790.438
1790.504,1790.604
1790.665,1790.766
1790.826,1790.908
1790.986,1791.087
1791.696,1791.718
1791.736,1791.818
1791.895,1791.974
1792.073,1792.122
1792.529,1792.601
1792.624,1792.712
1792.769,1792.839
1792.913,1794.804
1794.808,1794.849
1795.528,1795.558
1795.61,1795.666
1795.744,1795.816
1820.276,1820.318
1820.397,1820.45
1821.141,1821.192
1821.359,1821.384
1821.601,1821.631
1821.728,1821.805
1821.897,1821.963
1822.851,1822.855
1823.316,1823.348
1823.584,1824.27
1824.769,1824.783
1824.798,1824.851
1824.876,1824.921
1824.948,1824.983
1825.093,1825.182
1825.236,1825.311
1825.407,1825.44
1825.591,1825.628
1826.038,1826.119
1826.192,1826.276
1826.344,1826.452
1826.512,1826.634
1826.7,1826.837
1826.87,1827.0
1827.008,1827.085
1827.1,1827.228
1827.322,1827.44
1827.501,1827.615
1827.691,1827.775
1827.799,1827.892
1827.934,1827.974
1827.994,1828.059
1828.067,1828.094
1828.095,1828.244
1828.338,1828.432
1828.677,1828.768
1828.851,1828.942
1829.029,1829.111
1961.958,1961.986
1962.107,1962.148
1962.237,1962.282
1962.977,1963.093
2020.263,2020.296
2020.366,2020.417
2020.492,2020.534
2020.616,2020.667
2022.387,2022.395
2022.45,2022.519
2022.598,2022.657
2022.684,2022.762
2023.017,2023.079
2023.17,2023.256
2026.016,2026.055
2026.095,2026.161
2026.255,2026.307
2026.41,2026.465
2026.531,2026.564
2026.74,2026.785
2027.189,2027.301
2027.659,2027.76
2027.895,2027.92
2027.929,2027.97
2028.109,2028.178
2028.211,2028.308
2028.352,2028.461
2028.55,2028.604
2028.672,2028.723
2028.915,2028.973
2029.065,2029.119
2030.789,2030.802
2031.242,2031.332
2031.502,2031.592
2031.653,2031.745
2031.833,2031.917
2031.997,2032.06
2032.141,2032.238
2032.318,2032.392
2032.406,2032.565
2032.597,2032.633
2120.845,2120.872
2121.073,2121.107
2121.185,2121.255
2121.348,2121.388
2239.896,2239.918
2240.001,2240.046
2240.094,2240.14
2240.213,2240.258
2240.945,2240.998
2241.069,2241.113
2241.188,2241.25
2241.327,2241.398
2241.472,2241.541
2241.625,2241.698
2241.788,2241.862
2241.961,2242.043
2242.32,2242.388
2242.473,2242.555
2242.633,2242.723
2242.799,2242.88
2242.96,2243.038
2243.044,2243.075
2243.081,2243.583
2243.67,2243.741
2243.814,2243.892
2244.005,2244.063
2244.152,2244.36
2244.366,2244.467
2244.542,2244.634
2244.718,2244.814
2244.836,2244.863
2244.907,2245.018
2245.086,2245.197
2245.263,2245.357
2245.453,2245.499
2245.809,2245.824
2245.834,2245.839
2245.938,2246.011
2246.049,2246.067
2246.073,2246.425
2246.529,2246.621
2246.646,2248.15
2248.174,2248.208
2248.332,2248.396
2248.939,2248.956
2249.033,2249.107
2249.186,2249.261
2249.437,2249.494
2249.506,2249.578
2249.612,2249.687
2249.76,2249.852
2249.943,2250.032
2250.103,2250.186
2250.278,2250.365
2250.444,2250.832
2250.922,2251.018
2251.095,2251.184
2251.272,2251.284
2251.347,2251.753
2251.798,2251.878
2251.916,2251.925
2251.974,2252.044
2252.171,2254.02
2254.456,2254.483
2254.511,2254.531
2254.686,2254.733
2254.819,2254.863
2264.673,2264.69
2264.705,2264.77
2264.848,2264.915
2264.99,2265.058
2265.131,2265.216
2265.315,2265.35
2265.523,2265.582
2265.693,2265.748
2266.173,2266.232
2266.305,2266.38
2266.461,2266.568
2266.572,2266.66
2266.667,2266.819
2266.908,2267.006
2267.007,2267.075
2267.104,2267.202
2267.305,2267.399
2267.442,2267.499
2267.533,2267.652
2267.727,2267.826
2267.914,2268.023
2268.042,2270.548
2272.992,2273.058
2273.126,2273.196
2273.269,2273.335
2273.409,2273.493
2273.604,2273.614
2273.692,2273.71
2273.744,2273.804
2273.915,2273.999
2274.417,2274.493
2274.527,2274.543
2274.605,2274.668
2274.766,2274.838
2274.848,2274.933
2274.935,2274.97
2274.978,2276.76
2276.846,2276.863
2277.227,2277.277
2277.368,2277.432
2277.513,2277.586
2277.671,2277.745
2277.851,2277.914
2277.981,2278.073
2278.143,2278.241
2278.304,2278.407
2278.476,2278.583
2278.663,2278.773
2278.862,2278.963
2279.039,2279.149
2279.231,2279.335
2279.409,2279.518
2279.593,2279.602
2279.624,2279.716
2279.836,2279.866
2280.232,2280.287
2280.507,2280.59
2280.665,2280.748
2280.815,2280.869
2280.883,2281.16
2281.272,2281.348
2290.365,2290.456
2290.538,2290.641
2291.07,2291.171
2291.266,2291.365
2291.472,2291.525
2291.662,2291.7
2297.338,2297.369
2297.489,2297.544
2297.613,2297.716
2297.803,2297.927
2297.966,2298.093
2298.14,2298.247
2298.314,2298.411
2298.492,2298.569
2298.671,2298.75
2298.851,2298.931
2299.06,2299.104
2301.576,2301.631
2301.714,2301.831
2301.903,2302.013
2318.504,2318.529
2318.619,2318.716
2318.796,2318.891
2318.987,2319.082
2324.016,2324.063
2324.603,2324.672
2324.747,2324.837
2325.876,2325.993
2326.087,2326.166
2326.245,2326.27
2326.276,2326.363
2334.194,2334.254
2334.314,2334.424
2334.488,2334.604
2334.68,2334.755
2334.914,2335.019
2335.114,2335.21
2335.283,2335.379
2335.397,2336.017
2336.094,2336.19
2336.239,2336.248
2336.253,2337.815
2337.841,2337.85
2337.994,2338.003
2338.074,2338.275
2338.344,2338.421
2338.479,2338.576
2338.643,2338.727
2338.734,2338.832
2338.864,2338.959
2339.039,2339.135
2339.2,2339.299
2339.438,2339.543
2339.604,2339.72
2339.928,2339.994
2340.431,2340.473
2340.966,2341.009
2342.514,2342.566
2342.635,2342.741
2342.816,2342.892
2342.899,2342.962
2342.977,2342.99
2343.042,2343.102
2343.135,2343.142
2343.227,2343.309
2361.395,2361.454
2361.49,2361.544
2361.618,2361.669
2361.746,2361.798
2361.888,2361.937
2362.103,2362.147
2362.527,2362.577
2363.225,2363.296
2363.759,2363.784
2363.807,2363.819
2363.884,2363.972
2364.035,2364.093
2364.158,2364.206
2364.52,2364.74
2364.788,2364.872
2364.941,2365.02
2365.111,2365.26
2365.273,2365.382
2365.453,2365.532
2366.319,2366.338
2383.675,2383.716
2383.775,2383.83
2383.9,2383.968
2384.036,2384.095
2387.623,2387.676
2387.745,2387.805
2389.888,2389.96
2390.039,2390.12
2390.196,2390.292
2390.34,2390.369
2390.396,2390.478
2390.487,2390.845
2390.863,2390.918
2390.98,2391.043
2391.115,2391.181
2391.252,2391.275
2391.276,2391.283
2391.523,2391.536
2391.655,2391.725
2391.797,2391.875
2391.959,2392.042
2392.103,2392.216
2392.277,2392.378
2392.381,2392.414
2392.449,2392.572
2392.623,2392.761
2392.797,2392.943
2392.964,2393.09
2393.092,2395.311
2396.094,2396.149
2396.227,2396.28
2397.713,2397.799
2397.876,2397.957
2398.041,2398.117
2398.335,2398.363
2398.451,2398.497
2398.65,2398.781
2398.789,2398.866
2398.885,2398.968
2399.007,2399.256
2399.371,2399.434
2399.511,2399.591
2399.659,2399.748
2399.803,2400.223
2400.294,2400.356
2400.361,2400.457
2401.928,2401.942
2402.05,2402.117
2404.016,2404.047
2404.546,2404.633
2404.71,2404.796
2404.921,2405.017
2405.101,2405.166
2405.625,2405.649
2405.681,2405.746
2405.84,2405.92
2405.997,2406.07
2406.149,2406.218
2406.732,2406.775
2408.458,2408.481
2409.118,2409.124
2409.79,2409.808
2409.969,2410.032
2410.166,2410.2
2411.095,2411.115
2412.689,2412.714
2412.807,2412.84
2413.0,2413.086
2413.183,2413.363
2413.4,2413.505
2415.045,2415.252
2418.366,2418.403
2418.413,2418.474
2418.557,2418.62
2418.701,2418.746
2418.822,2418.878
2418.944,2419.015
2419.068,2419.167
2419.216,2419.319
2421.186,2421.193
2421.718,2421.744
2421.756,2422.16
2423.581,2423.602
2423.713,2423.765
2425.233,2425.288
2425.362,2425.42
2425.501,2425.555
2425.636,2425.764
2425.848,2425.935
2426.021,2426.125
2426.147,2426.966
2428.509,2428.552
2428.647,2428.882
2429.58,2429.682
2429.689,2429.717
2429.781,2430.106
2431.006,2431.014
2431.168,2432.11
2432.648,2432.676
2432.709,2432.775
2432.812,2432.866
2433.16,2433.217
2433.225,2433.267
2434.912,2434.919
2436.642,2436.67
2436.72,2436.763
2436.787,2436.789
2436.846,2436.932
2436.99,2437.09
2440.887,2440.957
2441.034,2441.123
2441.246,2441.339
2441.521,2441.578
2441.893,2441.935
2443.358,2443.421
2443.518,2443.555
2445.426,2445.642
2448.148,2448.183
2450.983,2451.008
2451.063,2451.123
2451.714,2451.731
2451.755,2451.899
2458.862,2458.896
2458.967,2459.074
2459.141,2459.251
2459.338,2459.452
2459.519,2459.643
2459.713,2459.837
2459.91,2460.039
2460.104,2460.247
2460.308,2460.45
2460.537,2460.686
2460.694,2460.899
2460.962,2461.105
2461.152,2461.631
2461.692,2461.887
2461.982,2462.025
2463.21,2463.259
2463.633,2463.699
2463.799,2463.896
2463.963,2464.068
2464.149,2464.257
2464.314,2464.428
2464.512,2464.631
2464.696,2464.85
2464.86,2464.899
2464.903,2465.053
2465.057,2465.263
2465.33,2465.493
2465.613,2466.115
2466.283,2466.295
2466.315,2466.39
2466.472,2466.582
2467.144,2467.219
2467.299,2467.39
2467.477,2469.445
2470.087,2470.145
2470.207,2470.261
2471.159,2471.269
2471.296,2471.326
2471.35,2471.423
2471.524,2471.592
2471.688,2471.745
2471.763,2471.825
2471.826,2471.919
2472.0,2472.12
2472.165,2472.251
2472.86,2472.932
2473.011,2473.163
2473.206,2473.302
2473.324,2473.398
2473.436,2473.572
2473.611,2473.773
2473.842,2474.989
2475.454,2475.511
2475.607,2475.639
2475.654,2475.702
2475.746,2475.766
2475.799,2475.87
2475.938,2476.044
2476.131,2476.216
2476.275,2476.364
2476.387,2476.395
2476.442,2476.792
2476.878,2476.985
2477.095,2477.188
2477.268,2477.379
2477.776,2478.004
2478.056,2478.122
2478.172,2478.255
2478.34,2478.407
2478.433,2478.475
2478.484,2478.515
2478.526,2478.623
2478.718,2478.865
2478.9,2479.02
2479.081,2479.218
2482.317,2482.368
2482.443,2482.505
2485.807,2485.899
2486.001,2486.114
2486.177,2486.193
2486.205,2486.284
2486.347,2486.492
2486.561,2486.66
2486.709,2486.849
2486.893,2487.046
2487.084,2487.203
2487.26,2487.425
2487.539,2487.757
